id,Time,Is_CH,who CH,Dist_To_CH,ADV_S,ADV_R,JOIN_S,JOIN_R,SCH_S,SCH_R,Rank,DATA_S,DATA_R,Data_Sent_To_BS,dist_CH_To_BS,send_code,Expaned Energy,Attack type
305032,1803,1,305032,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.00735,TDMA
307055,2203,1,307055,0.0,1,8,0,20,20,0,0,0,0,0,0.0,0.0,0.0063,TDMA
305072,1903,1,305072,0.0,1,4,0,15,15,0,0,0,0,0,0.0,0.0,0.00715,TDMA
304075,2103,1,304075,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.0071,TDMA
402050,1503,1,402050,0.0,1,4,0,25,25,0,0,0,120,0,145.234,0.0,0.0072,TDMA
302015,1203,1,302015,0.0,1,5,0,15,15,0,0,0,0,0,150.234,0.0,0.00752,TDMA
305061,2203,1,305061,0.0,1,6,0,11,11,0,0,0,0,0,0.0,0.0,0.0072,TDMA
304075,2203,1,304075,0.0,1,6,0,15,15,0,0,0,0,0,0.0,0.0,0.00723,TDMA
302055,1303,1,302055,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0.0,0.00715,TDMA
302050,1853,1,302050,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.00725,TDMA
307085,1753,1,307085,0.0,1,10,0,20,20,0,0,0,0,0,0.0,0.0,0.00723,TDMA
105032,1803,1,105032,0.0,1,7,0,18,18,0,0,0,0,0,0.0,0.0,0.00723,TDMA
307015,2003,1,307015,0.0,1,10,0,20,20,0,0,0,0,0,0.0,0.0,0.0065,TDMA
503045,2353,1,503045,0.0,1,10,0,20,20,0,0,0,0,0,0.0,0.0,0.0072,TDMA
104032,200,1,104032,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.0072,TDMA
502099,1503,1,502099,0.0,1,7,0,20,20,0,0,0,150,0,130.5,0.0,0.00728,TDMA
405078,2203,1,405078,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0.0,0.00712,TDMA
305082,2203,1,305082,0.0,1,4,0,20,20,0,0,0,0,0,0.0,0.0,0.0068,TDMA
309055,2203,1,309055,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.00715,TDMA
405032,1203,1,405032,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0.0,0.00718,TDMA
703099,2203,1,703099,0.0,1,6,0,45,45,0,0,0,0,0,140.234,0.0,1.98765,TDMA
501025,1203,1,501025,0.0,1,3,0,10,10,0,0,0,200,0,100.5,0.0,0.015,TDMA
401025,2503,1,401025,0.0,1,6,0,15,15,0,0,0,120,120,150.345,0.0,2.12345,TDMA
303050,1753,1,303050,0.0,1,7,0,12,12,0,0,0,0,0,120.5,0.0,0.00725,TDMA
313055,2503,1,313055,0.0,1,7,0,15,15,0,0,0,0,0,160.234,0.0,0.0073,TDMA
503050,2503,1,503050,0.0,1,15,0,30,30,0,0,0,0,0,0.0,0.0,0.0075,TDMA
104025,1203,1,104025,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.0071,TDMA
303045,1503,1,303045,0.0,1,6,0,12,12,0,0,0,0,0,0.0,0.0,0.00715,TDMA
302035,1503,1,302035,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0.0,0.00724,TDMA
402035,1853,1,402035,0.0,1,4,0,20,20,0,0,0,0,0,0.0,0.0,0.00715,TDMA
109055,503,1,109055,0.0,1,7,0,50,50,0,0,0,0,0,0.0,0.0,0.00724,TDMA
301055,1503,1,301055,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.00715,TDMA
307050,2203,1,307050,0.0,1,7,0,20,20,0,0,0,150,0,120.5,0.0,0.00725,TDMA
501030,1203,1,501030,0.0,1,5,0,30,30,0,0,0,0,0,0.0,0.0,0.00724,TDMA
501034,2353,1,501034,0.0,1,5,0,15,15,0,0,0,0,0,140.234,0.0,0.00645,TDMA
104032,1253,1,104032,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
604025,2703,1,604025,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0.0,0.00635,TDMA
108045,403,1,108045,0.0,1,6,0,20,20,0,0,0,500,0,150.234,0.0,2.50123,TDMA
304025,2103,1,304025,0.0,1,10,0,8,8,0,0,0,0,0,0.0,0.0,0.00645,TDMA
307045,2203,1,307045,0.0,1,6,0,12,12,0,0,0,0,0,120.5,0.0,0.75,TDMA
305045,2303,1,305045,0.0,1,7,0,22,22,0,0,0,0,0,0.0,0.0,0.00654,TDMA
703045,2203,1,703045,0.0,1,6,0,10,10,0,0,0,150,0,0.0,0.0,0.0072,TDMA
118075,903,1,118075,0.0,1,7,0,20,20,0,0,0,150,0,80.5,0.0,2.89629,TDMA
405023,2503,1,405023,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0.0,0.00645,TDMA
305077,2303,1,305077,0.0,1,6,0,10,10,0,0,0,150,0,120.0,0.0,0.0065,TDMA
706055,3603,1,706055,0.0,1,7,0,5,5,0,0,0,0,0,150.234,0.0,0.00635,TDMA
303055,2203,1,303055,0.0,1,6,0,15,15,0,0,0,0,0,0.0,0.0,0.00635,TDMA
201035,1503,1,201035,0.0,1,9,0,20,20,0,0,0,0,0,0.0,0.0,0.0073,TDMA
303045,1603,1,303045,0.0,1,6,0,12,12,0,0,0,150,0,75.321,0.0,0.00715,TDMA
602035,2203,1,602035,0.0,1,5,0,15,15,0,0,0,0,0,150.234,0.0,0.00689,TDMA
305078,2203,1,305078,0.0,1,8,0,25,25,0,0,0,0,0,0.0,0.0,0.00723,TDMA
305032,1753,1,305032,0.0,1,8,0,20,20,0,0,0,0,0,0.0,0.0,0.0073,TDMA
602045,1203,1,602045,0.0,1,8,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
305075,2203,1,305075,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.00685,TDMA
302045,1503,1,302045,0.0,1,6,0,17,17,0,0,0,0,0,75.0,0.0,0.00726,TDMA
403015,2203,1,403015,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.00725,TDMA
601025,3203,1,601025,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.00655,TDMA
303025,1803,1,303025,0.0,1,6,0,18,18,0,0,0,0,0,0.0,0.0,0.00724,TDMA
502033,2003,1,502033,0.0,1,5,0,15,15,0,0,0,0,0,130.5,0.0,0.00645,TDMA
407082,2703,1,407082,0.0,1,6,0,10,10,0,0,0,0,0,0.0,0.0,0.00715,TDMA
302050,1253,1,302050,0.0,1,7,0,20,20,0,0,0,0,0,0.0,0.0,0.00726,TDMA
502045,1853,1,502045,0.0,1,5,0,20,20,0,0,0,0,0,150.321,0.0,0.0075,TDMA
404033,2503,1,404033,0.0,1,8,0,25,25,0,0,0,0,0,0.0,0.0,0.00685,TDMA
306045,1953,1,306045,0.0,1,4,0,12,12,0,0,0,0,0,0.0,0.0,0.00715,TDMA
304035,1903,1,304035,0.0,1,7,0,35,35,0,0,0,0,0,0.0,0.0,0.00725,TDMA
305012,2203,1,305012,0.0,1,7,0,3,3,0,0,0,0,0,0.0,0.0,0.00716,TDMA
305087,2203,1,305087,0.0,1,8,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
501025,1203,1,501025,0.0,1,4,0,30,30,0,0,0,0,0,0.0,0.0,0.00724,TDMA
118019,903,1,118019,0.0,1,6,0,25,25,0,0,0,150,0,120.5,0.0,0.0073,TDMA
306083,2253,1,306083,0.0,1,5,0,25,25,0,0,0,0,0,0.0,0.0,0.0071,TDMA
403075,2203,1,403075,0.0,1,5,0,40,40,0,0,0,0,0,0.0,0.0,0.00723,TDMA
303050,1753,1,303050,0.0,1,8,0,15,15,0,0,0,0,0,140.234,0.0,0.00685,TDMA
405032,1253,1,405032,0.0,1,5,0,18,18,0,0,0,0,0,0.0,0.0,0.00726,TDMA
308050,1753,1,308050,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.0072,TDMA
305045,1203,1,305045,0.0,1,15,0,30,30,0,0,0,0,0,0.0,0.0,0.00725,TDMA
205015,1203,1,205015,0.0,1,8,0,30,30,0,0,0,0,0,0.0,0.0,0.00725,TDMA
120034,800,1,120034,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00735,TDMA
703045,2503,1,703045,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
102045,303,1,102045,0.0,1,0,0,100,100,0,0,0,0,0,85.2345,0.0,1.23456,TDMA
303055,1803,1,303055,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.00715,TDMA
117050,903,1,117050,0.0,1,6,0,25,25,0,0,0,0,0,0.0,0.0,0.00723,TDMA
506045,3253,1,506045,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.00622,TDMA
405089,2203,1,405089,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.0062,TDMA
305082,1503,1,305082,0.0,1,5,0,20,20,0,0,0,0,0,120.5,0.0,0.00724,TDMA
702035,1653,1,702035,0.0,1,9,0,12,12,0,0,0,0,0,0.0,0.0,0.00715,TDMA
501045,2353,1,501045,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.00725,TDMA
703045,3203,1,703045,0.0,1,12,0,20,20,0,0,0,0,0,145.234,0.0,0.00727,TDMA
303015,1203,1,303015,0.0,1,3,0,20,20,0,0,0,0,0,0.0,0.0,0.00721,TDMA
305045,2753,1,305045,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.00645,TDMA
305012,1203,1,305012,0.0,1,5,0,35,35,0,0,0,0,0,0.0,0.0,0.00724,TDMA
305042,1853,1,305042,0.0,1,6,0,22,22,0,0,0,0,0,0.0,0.0,0.00723,TDMA
502034,1853,1,502034,0.0,1,4,0,20,20,0,0,0,0,0,0.0,0.0,0.00756,TDMA
305067,2203,1,305067,0.0,1,9,0,15,15,0,0,0,0,0,0.0,0.0,0.00725,TDMA
505075,2503,1,505075,0.0,1,10,0,50,50,0,0,0,0,0,0.0,0.0,0.0072,TDMA
503075,2303,1,503075,0.0,1,7,0,20,20,0,0,0,0,0,0.0,0.0,0.00715,TDMA
405032,2203,1,405032,0.0,1,7,0,18,18,0,0,0,85,85,150.234,0.0,2.3456,TDMA
305075,2103,1,305075,0.0,1,7,0,15,15,0,0,0,0,0,0.0,0.0,0.00723,TDMA
501032,2203,1,501032,0.0,1,12,0,45,45,0,0,0,0,0,120.5,0.0,0.0075,TDMA
602035,1203,1,602035,0.0,1,6,0,25,25,0,0,0,0,0,0.0,0.0,0.0072,TDMA
704035,2203,1,704035,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
402035,1353,1,402035,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.00721,TDMA
312045,2203,1,312045,0.0,1,4,0,15,15,0,0,0,0,0,0.0,0.0,0.00712,TDMA
402035,1203,1,402035,0.0,1,4,0,18,18,0,0,0,0,0,0.0,0.0,0.00725,TDMA
302045,1903,1,302045,0.0,1,7,0,12,12,0,0,0,0,0,0.0,0.0,0.00654,TDMA
109034,453,1,109034,0.0,1,6,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
302050,1853,1,302050,0.0,1,7,0,10,10,0,0,0,50,0,120.5,0.0,0.00725,TDMA
106045,300,1,106045,0.0,1,5,0,10,10,0,0,0,50,0,150.0,0.0,0.0075,TDMA
404025,2003,1,404025,0.0,1,4,0,15,15,0,0,0,0,0,0.0,0.0,0.00728,TDMA
407032,2403,1,407032,0.0,1,10,0,20,20,0,0,0,150,0,150.0,0.0,0.00635,TDMA
507034,2803,1,507034,0.0,1,5,0,20,20,0,0,0,0,0,130.5,0.0,0.00724,TDMA
304055,1753,1,304055,0.0,1,6,0,15,15,0,0,0,0,0,0.0,0.0,0.00715,TDMA
505007,2503,1,505007,0.0,1,6,0,15,15,0,0,0,0,0,0.0,0.0,0.00678,TDMA
204033,2103,1,204033,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
302055,1203,1,302055,0.0,1,7,0,10,10,0,0,0,0,0,0.0,0.0,0.00675,TDMA
115042,753,1,115042,0.0,1,4,0,20,20,0,0,0,0,0,0.0,0.0,0.00723,TDMA
307055,1903,1,307055,0.0,1,6,0,8,8,0,0,0,0,0,0.0,0.0,0.0065,TDMA
301025,1003,1,301025,0.0,1,3,0,20,20,0,0,0,0,0,0.0,0.0,0.00723,TDMA
302045,1203,1,302045,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00716,TDMA
504075,3203,1,504075,0.0,1,10,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
508034,2753,1,508034,0.0,1,7,0,25,25,0,0,0,0,0,0.0,0.0,0.00725,TDMA
503075,3203,1,503075,0.0,1,7,0,12,12,0,0,0,0,0,0.0,0.0,0.00655,TDMA
702055,2503,1,702055,0.0,1,8,0,15,15,0,0,0,0,250,150.234,0.0,2.89756,TDMA
307035,1903,1,307035,0.0,1,7,0,22,22,0,0,0,0,0,0.0,0.0,0.00712,TDMA
305023,1253,1,305023,0.0,1,6,0,25,25,0,0,0,0,0,0.0,0.0,0.00728,TDMA
602035,2203,1,602035,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.00728,TDMA
701035,2353,1,701035,0.0,1,10,0,25,25,0,0,0,0,0,145.234,0.0,0.0075,TDMA
305033,2103,1,305033,0.0,1,8,0,15,15,0,0,0,0,0,0.0,0.0,0.00718,TDMA
304051,1903,1,304051,0.0,1,5,0,15,15,0,0,0,0,0,0.0,0.0,0.0063,TDMA
203055,1503,1,203055,0.0,1,8,0,10,10,0,0,0,0,0,0.0,0.0,0.0075,TDMA
310055,2103,1,310055,0.0,1,5,0,25,25,0,0,0,0,0,0.0,0.0,0.00725,TDMA
602034,3203,1,602034,0.0,1,5,0,18,18,0,0,0,0,0,0.0,0.0,0.0068,TDMA
510034,2003,1,510034,0.0,1,5,0,10,10,0,0,0,0,0,0.0,0.0,0.0072,TDMA
112035,300,1,112035,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
305032,1903,1,305032,0.0,1,7,0,12,12,0,0,0,0,0,0.0,0.0,0.00685,TDMA
306035,2103,1,306035,0.0,1,5,0,25,25,0,0,0,0,0,0.0,0.0,0.00715,TDMA
803025,1203,1,803025,0.0,1,5,0,20,20,0,0,0,0,0,0.0,0.0,0.00725,TDMA
503096,653,1,503096,0.0,20,25,0,0,0,1,0,0,0,13,110.234,0.0,0.25082,Flooding
402096,1153,1,402096,0.0,20,25,0,0,0,0,0,0,0,0,130.085,0.0,0.52345,Flooding
603054,803,1,603054,0.0,25,28,0,0,0,0,0,0,0,13,78.345,0.0,0.45678,Flooding
403088,1303,1,403088,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.25,Flooding
703025,453,1,703025,0.0,18,25,0,0,0,0,0,0,0,13,145.234,0.0,0.24567,Flooding
603025,553,1,603025,0.0,18,28,0,0,0,0,0,0,0,0,75.3214,0.0,0.23456,Flooding
503025,753,1,503025,0.0,30,28,0,0,0,0,0,0,0,13,170.543,0.0,0.32145,Flooding
603045,753,1,603045,0.0,20,28,0,0,0,1,0,0,0,13,145.234,0.0,0.24567,Flooding
403025,653,1,403025,0.0,20,28,0,0,0,0,0,0,0,13,110.543,0.0,0.22548,Flooding
903045,653,1,903045,0.0,20,28,0,0,0,0,0,0,0,13,110.234,0.0,0.21567,Flooding
503025,753,1,503025,0.0,20,28,0,0,0,0,0,0,0,13,180.523,0.0,0.35721,Flooding
402053,753,1,402053,0.0,15,28,0,0,0,1,0,0,0,13,145.234,0.0,2.56789,Flooding
503025,753,1,503025,0.0,15,28,0,0,0,0,0,0,0,13,150.234,0.0,0.34567,Flooding
703045,953,1,703045,0.0,25,28,0,0,0,0,0,0,0,13,110.556,0.0,0.24567,Flooding
903045,1203,1,903045,0.0,15,25,0,0,0,0,0,0,0,13,110.543,0.0,0.24875,Flooding
502034,603,1,502034,0.0,22,28,0,0,0,0,0,0,0,13,112.345,0.0,0.45678,Flooding
803025,1203,1,803025,0.0,20,25,0,0,1,0,0,0,0,13,150.234,0.0,2.45678,Flooding
603045,1153,1,603045,0.0,25,28,0,0,0,0,0,0,0,13,120.543,0.0,0.25632,Flooding
403045,503,1,403045,0.0,15,25,0,0,0,1,0,0,0,0,150.234,0.0,1.56789,Flooding
204088,753,1,204088,0.0,12,28,0,0,0,0,0,0,0,0,120.567,0.0,1.56789,Flooding
304025,803,1,304025,0.0,20,25,0,0,0,0,0,0,0,13,145.234,0.0,0.25678,Flooding
403025,1203,1,403025,0.0,10,28,0,0,0,0,0,0,0,13,110.234,0.0,1.45678,Flooding
403012,753,1,403012,0.0,14,28,0,0,0,0,0,0,0,13,170.543,0.0,0.25432,Flooding
703045,853,1,703045,0.0,15,28,0,0,0,0,0,0,0,13,140.234,0.0,0.25631,Flooding
402039,953,1,402039,0.0,15,28,0,0,0,0,0,0,0,13,136.039,0.0,0.22136,Flooding
903045,1103,1,903045,0.0,25,28,0,0,0,0,0,0,0,13,140.234,0.0,0.23456,Flooding
503075,1203,1,503075,0.0,15,28,0,0,0,0,0,0,0,13,110.543,0.0,0.24567,Flooding
403025,1103,1,403025,0.0,20,28,0,0,0,0,0,0,0,13,110.234,0.0,1.56789,Flooding
803054,1203,1,803054,0.0,20,25,0,0,0,0,0,0,0,0,201.935,0.0,0.30123,Flooding
903045,1503,1,903045,0.0,25,28,0,0,1,0,0,0,0,13,175.321,0.0,0.35214,Flooding
502096,853,1,502096,0.0,20,28,0,0,0,0,0,0,0,13,110.234,0.0,0.25632,Flooding
402035,753,1,402035,0.0,20,28,0,0,0,0,0,0,0,13,175.234,0.0,1.52345,Flooding
803054,553,1,803054,0.0,20,25,0,0,0,0,0,0,0,13,150.83,0.0,2.12345,Flooding
403054,1553,1,403054,0.0,12,28,0,0,0,1,0,0,0,0,120.567,0.0,2.34567,Flooding
403025,703,1,403025,0.0,15,28,0,0,0,0,0,0,0,0,120.543,0.0,0.23456,Flooding
402034,653,1,402034,0.0,12,25,0,10,1,0,0,0,900,0,150.0,0.0,2.45678,Flooding
402073,853,1,402073,0.0,20,28,0,0,0,0,0,0,0,13,140.234,0.0,0.45678,Flooding
703048,1153,1,703048,0.0,15,28,0,0,0,0,0,0,0,13,145.234,0.0,0.78945,Flooding
803045,1203,1,803045,0.0,15,28,0,0,0,0,0,0,0,13,145.789,0.0,0.3521,Flooding
803045,753,1,803045,0.0,18,25,0,0,0,1,0,0,0,13,150.234,0.0,1.87654,Flooding
503045,1203,1,503045,0.0,18,28,0,0,0,0,0,0,0,13,145.234,0.0,2.34567,Flooding
402055,453,1,402055,0.0,15,25,0,0,0,1,0,0,0,13,150.234,0.0,1.98765,Flooding
403055,953,1,403055,0.0,18,28,0,0,0,0,0,0,0,13,145.678,0.0,0.25678,Flooding
403012,853,1,403012,0.0,25,28,0,0,0,0,0,0,0,13,120.567,0.0,0.25632,Flooding
802045,1253,1,802045,0.0,20,25,0,0,0,0,0,0,0,13,140.234,0.0,0.25678,Flooding
503025,753,1,503025,0.0,20,28,0,0,0,0,0,0,0,13,150.234,0.0,0.23456,Flooding
304032,1203,1,304032,0.0,14,28,0,0,0,0,0,0,0,13,145.789,0.0,1.98765,Flooding
702045,353,1,702045,0.0,12,25,0,10,1,0,0,0,750,0,140.234,0.0,2.89765,Flooding
501025,703,1,501025,0.0,15,28,0,0,0,1,0,0,0,0,150.234,0.0,0.52345,Flooding
403073,1203,1,403073,0.0,35,28,0,0,0,0,0,0,0,13,140.234,0.0,0.23456,Flooding
503025,753,1,503025,0.0,20,28,0,0,0,0,0,0,0,13,150.83,0.0,0.54575,Flooding
304025,1203,1,304025,0.0,14,28,0,0,0,1,0,0,0,13,140.234,0.0,1.52345,Flooding
303075,1203,1,303075,0.0,25,28,0,0,0,0,0,0,0,13,145.226,0.0,0.23116,Flooding
403025,1153,1,403025,0.0,15,28,0,0,0,0,0,0,0,13,120.543,0.0,0.95432,Flooding
503025,953,1,503025,0.0,18,28,0,0,0,1,0,0,0,13,120.567,0.0,1.34521,Flooding
603045,553,1,603045,0.0,15,28,0,0,0,0,0,0,0,13,75.333,0.0,0.22345,Flooding
503045,553,1,503045,0.0,12,28,0,0,0,1,0,0,0,13,150.234,0.0,2.56789,Flooding
703045,553,1,703045,0.0,12,25,0,0,1,0,0,0,0,0,150.234,0.0,0.34567,Flooding
703045,1403,1,703045,0.0,20,25,0,0,0,0,0,0,0,0,130.543,0.0,1.50032,Flooding
305042,953,1,305042,0.0,15,28,0,0,0,0,0,0,0,13,110.234,0.0,0.32145,Flooding
403025,653,1,403025,0.0,17,28,0,0,0,1,0,0,300,0,140.234,0.0,2.98765,Flooding
403055,1303,1,403055,0.0,15,28,0,0,0,0,0,0,0,13,150.234,0.0,1.82736,Flooding
603045,953,1,603045,0.0,20,25,0,0,0,0,0,0,0,13,140.234,0.0,0.34567,Flooding
503075,803,1,503075,0.0,15,28,0,0,0,0,0,0,0,13,120.543,0.0,0.35219,Flooding
703045,803,1,703045,0.0,12,25,0,0,0,0,0,0,0,13,150.234,0.0,0.25678,Flooding
503025,453,1,503025,0.0,18,25,0,0,0,0,0,0,0,13,150.234,0.0,0.45678,Flooding
503025,753,1,503025,0.0,22,28,0,0,0,0,0,0,0,13,110.234,0.0,0.23456,Flooding
402035,553,1,402035,0.0,25,28,0,0,0,0,0,0,0,0,160.234,0.0,0.34567,Flooding
603025,953,1,603025,0.0,18,25,0,0,0,1,0,0,150,0,160.0,0.0,2.12345,Flooding
803025,653,1,803025,0.0,20,28,0,0,0,0,0,0,0,13,150.83,0.0,0.24875,Flooding
303045,803,1,303045,0.0,20,25,0,0,0,0,0,0,0,13,150.234,0.0,0.23456,Flooding
903025,1103,1,903025,0.0,25,20,0,0,0,0,0,0,0,13,150.234,0.0,0.23456,Flooding
503046,1253,1,503046,0.0,18,28,0,0,0,1,0,0,400,0,13.0,100.608,2.64287,Flooding
403025,753,1,403025,0.0,18,28,0,0,0,1,0,0,0,0,150.83,0.0,2.75321,Flooding
101025,753,1,101025,0.0,22,28,0,0,0,0,0,0,0,0,150.345,0.0,0.23456,Flooding
503072,753,1,503072,0.0,18,25,0,0,0,0,0,0,0,13,145.234,0.0,0.26543,Flooding
402050,753,1,402050,0.0,15,28,0,0,0,1,0,0,0,13,110.567,0.0,1.98765,Flooding
901025,553,1,901025,0.0,15,28,0,0,0,0,0,0,0,13,120.543,0.0,0.22549,Flooding
503088,753,1,503088,0.0,15,28,0,0,0,0,0,0,0,13,145.234,0.0,0.35678,Flooding
403025,1203,1,403025,0.0,15,28,0,0,0,0,0,0,0,13,130.543,0.0,0.45678,Flooding
901045,553,1,901045,0.0,22,28,0,0,0,0,0,0,0,13,170.123,0.0,0.23456,Flooding
503088,753,1,503088,0.0,20,28,0,0,0,0,0,0,0,13,145.234,0.0,0.22345,Flooding
503045,1153,1,503045,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.24567,Flooding
903045,1103,1,903045,0.0,15,28,0,0,0,0,0,0,0,0,175.321,0.0,0.23456,Flooding
803045,753,1,803045,0.0,15,28,0,0,0,0,0,0,0,13,140.521,0.0,0.23567,Flooding
403078,853,1,403078,0.0,15,28,0,0,0,0,0,0,0,13,135.789,0.0,1.56789,Flooding
103045,453,1,103045,0.0,20,25,0,0,0,0,0,0,0,13,150.83,0.0,0.235,Flooding
503045,753,1,503045,0.0,15,28,0,0,0,0,0,0,0,0,145.321,0.0,0.32145,Flooding
404032,653,1,404032,0.0,18,28,0,0,0,1,0,0,0,0,13.0,0.0,0.32145,Flooding
303025,753,1,303025,0.0,20,25,0,0,0,0,0,0,0,13,95.321,0.0,0.25678,Flooding
403054,903,1,403054,0.0,18,28,0,0,0,0,0,0,0,13,110.234,0.0,0.245,Flooding
403072,603,1,403072,0.0,18,28,0,0,0,1,0,0,0,13,171.313,0.0,0.24872,Flooding
403045,753,1,403045,0.0,20,28,0,0,0,0,0,0,0,13,150.234,0.0,0.30123,Flooding
503073,803,1,503073,0.0,20,28,0,0,0,0,0,0,0,13,136.039,0.0,0.221,Flooding
703045,1203,1,703045,0.0,17,25,0,5,1,0,0,0,780,150,150.234,0.0,2.56789,Flooding
403025,653,1,403025,0.0,18,25,0,0,0,1,0,0,0,13,110.543,0.0,0.45231,Flooding
403055,553,1,403055,0.0,20,25,0,0,0,0,0,0,0,13,145.234,0.0,0.35678,Flooding
503010,753,1,503010,0.0,18,28,0,0,0,0,0,0,0,13,140.234,0.0,0.32145,Flooding
402035,603,1,402035,0.0,18,25,0,0,0,0,0,0,0,13,150.234,0.0,0.52345,Flooding
601032,1303,1,601032,0.0,15,25,0,0,0,0,0,0,0,13,110.543,0.0,0.22345,Flooding
104025,853,1,104025,0.0,15,28,0,0,0,0,0,0,0,13,150.83,0.0,0.65355,Flooding
901045,1203,1,901045,0.0,15,28,0,0,0,0,0,0,0,13,145.789,0.0,0.22548,Flooding
501045,553,1,501045,0.0,15,28,0,0,0,0,0,0,0,0,145.321,0.0,1.56789,Flooding
403025,653,1,403025,0.0,20,25,0,0,0,1,0,0,250,0,140.234,0.0,0.35678,Flooding
703045,853,1,703045,0.0,20,28,0,0,0,0,0,0,0,13,170.462,0.0,0.24863,Flooding
503045,703,1,503045,0.0,20,28,0,0,0,0,0,0,0,0,110.5,0.0,1.5,Flooding
503047,753,1,503047,0.0,20,28,0,0,0,0,0,0,0,13,155.234,0.0,0.23456,Flooding
403075,703,1,403075,0.0,18,28,0,0,0,1,0,0,0,13,110.543,0.0,1.52345,Flooding
803045,1203,1,803045,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.25678,Flooding
502034,753,1,502034,0.0,25,28,0,0,0,0,0,0,0,13,150.234,0.0,0.24567,Flooding
503045,853,1,503045,0.0,20,28,0,0,0,0,0,0,0,13,170.543,0.0,0.24567,Flooding
603075,1203,1,603075,0.0,20,28,0,0,0,0,0,0,0,13,145.234,0.0,2.56789,Flooding
901033,753,1,901033,0.0,25,28,0,0,0,0,0,0,0,13,175.432,0.0,0.25678,Flooding
403073,653,1,403073,0.0,18,25,0,0,0,0,0,0,0,13,145.234,0.0,0.32145,Flooding
305042,703,1,305042,0.0,12,25,0,0,0,0,0,0,0,0,145.234,0.0,0.23456,Flooding
503045,753,1,503045,0.0,15,25,0,0,0,1,0,0,0,13,145.234,0.0,0.32145,Flooding
403025,653,1,403025,0.0,15,28,0,0,0,0,0,0,0,13,170.456,0.0,1.52345,Flooding
503045,753,1,503045,0.0,16,25,0,0,0,0,0,0,0,13,140.234,0.0,0.24567,Flooding
307054,1403,1,307054,0.0,25,28,0,0,0,1,0,0,0,13,170.543,0.0,1.45234,Flooding
503072,703,1,503072,0.0,25,28,0,0,0,0,0,0,0,0,150.234,0.0,0.23456,Flooding
103045,753,1,103045,0.0,25,28,0,0,0,0,0,0,0,13,134.948,0.0,0.24634,Flooding
502034,753,1,502034,0.0,25,28,0,0,0,0,0,0,0,13,130.542,0.0,0.52345,Flooding
903045,553,1,903045,0.0,25,28,0,0,0,0,0,0,0,13,110.234,0.0,0.23456,Flooding
803045,553,1,803045,0.0,15,28,0,0,0,1,0,0,0,13,150.234,0.0,1.23456,Flooding
503045,753,1,503045,0.0,18,28,0,0,0,0,0,0,0,13,150.321,0.0,2.45678,Flooding
501073,1203,1,501073,0.0,25,28,0,0,0,0,0,0,0,13,140.234,0.0,0.72345,Flooding
503045,1303,1,503045,0.0,15,28,0,0,0,0,0,0,0,0,120.543,0.0,1.54321,Flooding
